player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Precious Achiuwa,achiupr01,2021,1581,749,-4.122965542504216,1.359278028235089,-2.763687514269127,-4.050778976429903,-0.9197118897435308,-4.970490866173435,-4.347595881501024,0.9548210747308457,-3.392774806770179,-0.2460550507480741,-0.2467763890141763,0.0007213382661022,-3.817712705318713,0.4748280134571293,-3.342884691861583,0.3291572613308212
Jaylen Adams,adamsja01,2021,41,18,-13.07811206524385,-3.298021127143402,-16.37613319238725,-26.63872288784674,7.257894122811373,-19.38082876503537,-16.82614598684294,-1.405128757447878,-18.23127474429081,-0.1395909669229828,-0.1395909669229828,0.0,-12.86383997073559,-4.114458838414001,-16.97829880914959,-1.834433202271871
Steven Adams,adamsst01,2021,3313,1605,-1.463698040302408,2.084762655974076,0.6210646156716675,3.476685928295701,-3.62578670206067,-0.1491007737649688,-0.5422968857270318,1.044020901375203,0.5017240156481708,2.630392460475527,2.630392460475527,0.0,-0.7283666850613467,1.333237332272016,0.6048706472106694,-1.226775224493624
Bam Adebayo,adebaba01,2021,4655,2279,-0.0457226888500754,1.892020339022002,1.846297650171926,0.597446458536044,0.8271032789081828,1.424549737444227,0.1144634891750198,1.774596588008502,1.889060077183521,5.406504063603092,5.372651993406977,0.0338520701961142,0.1428429781081344,1.448065758069873,1.590908736178008,0.0069677629961051
LaMarcus Aldridge,aldrila01,2021,1403,674,-2.668485941378461,-0.568531448636128,-3.237017390014589,-0.6452064853611813,-1.83970071590443,-2.484907201265611,-2.413644448843183,-0.8478855467004994,-3.261529995543683,-0.1676647867116067,-0.1676647867116067,0.0,-2.307064827179182,-0.3474411842394705,-2.654506011418652,-0.4326484242684775
Nickeil Alexander-Walker,alexani01,2021,2109,1007,-0.8615831981524991,0.7079827083220053,-0.1536004898304938,-2.789302282316365,0.2900261014664397,-2.499276180849925,-1.330796542096287,0.6886160071676919,-0.6421805349285952,1.087195882880593,1.087195882880593,0.0,-0.542900444983253,0.8097760181494571,0.2668755731662041,0.3970775203655505
Ty-Shon Alexander,alexaty01,2021,101,48,-2.120345706249692,-1.668679222419446,-3.789024928669138,-8.38115832980851,-1.360407719381832,-9.741566049190345,-3.59410087793598,-1.750642364620903,-5.344743242556882,-0.0672346612822402,-0.0761387167143775,0.0089040554321373,-3.587938253358943,-5.037518303193102,-8.625456556552045,-0.419789270156959
Grayson Allen,allengr01,2021,2929,1375,0.2457707492163551,0.1511698740675137,0.3969406232838688,-1.603296070044331,-0.7115576653204981,-2.314853735364828,-0.1315571889084705,-0.0227420289508169,-0.1542992178592874,1.81788853796361,2.001217878076609,-0.1833293401129989,0.2364162191411903,0.1408081223772265,0.3772243415184168,0.3440273038833411
Jarrett Allen,allenja01,2021,3843,1864,-0.7602334125272106,2.283781697379353,1.523548284852143,-0.4220340342852043,-1.35942768938596,-1.781461723671165,-0.6884072366421167,1.694613194711746,1.00620595806963,3.528934388569454,3.528934388569454,0.0,-0.785646047766333,0.9833691783969212,0.1977231306305882,-0.2863472000025216
Al-Farouq Aminu,aminual01,2021,887,434,-3.675647719151415,2.924822454439323,-0.7508252647120919,-1.995946619029089,1.226194606092986,-0.7697520129361027,-3.491123628150491,2.780461956823394,-0.710661671327097,0.4506629594549914,0.4506629594549914,0.0,-3.02997547094325,1.562770816202503,-1.467204654740746,0.1147489685852179
Kyle Anderson,anderky01,2021,4323,2029,1.220764707826113,2.436459047143661,3.657223754969775,-2.251682532889598,1.90447540632867,-0.3472071265609273,0.5666848710949428,2.465183833266408,3.03186870436135,6.032772565964784,5.379237123622119,0.6535354423426649,0.6230978519144615,2.566261864734708,3.189359716649169,0.4076817052772194
Giannis Antetokounmpo,antetgi01,2021,6002,2813,4.870370734275895,1.788998311828422,6.659369046104317,0.9682801062229942,4.143524987247776,5.11180509347077,4.246374303328531,2.341873920723811,6.588248224052342,13.6667962151266,9.718689425925076,3.948106789201526,4.139831265939504,2.415256968568833,6.555088234508338,1.096060995256323
Kostas Antetokounmpo,antetko01,2021,131,56,-11.70747232223753,4.734310004473754,-6.973162317763772,-3.195001391215697,11.27358847050127,8.078587079285573,-10.62943492760812,6.305127735845065,-4.324307191763051,-0.0458671549930535,-0.0458671549930535,0.0,-10.14046316981067,1.525994444062985,-8.61446872574769,1.99194112763714
Thanasis Antetokounmpo,antetth01,2021,1328,596,-2.941938806761835,1.659439457397682,-1.282499349364153,-2.973487364905439,3.703935989759053,0.7304486248536134,-3.170243222791725,2.149758481903714,-1.020484740888011,0.5289157304299132,0.5223743585590656,0.0065413718708477,-2.618791818134036,1.256686459427161,-1.362105358706875,0.421624484201764
Carmelo Anthony,anthoca01,2021,3778,1833,0.8813199252893593,-2.17444810991344,-1.293128184624081,-1.936952721782928,-4.826495278580393,-6.76344800036332,0.2592024207968278,-2.812917894187126,-2.553715473390299,0.1680540909579983,0.338293712466061,-0.1702396215080628,0.2817053836814197,-3.648719068975823,-3.367013685294404,-1.269282796242483
Cole Anthony,anthoco01,2021,2654,1273,-2.102198666024884,-2.460234816705964,-4.562433482730848,-2.183483896862898,-4.622801749541188,-6.806285646404086,-2.115857798067352,-3.023278839916223,-5.139136637983576,-1.54304640240434,-1.54304640240434,0.0,-2.692540423330273,-2.700718688032526,-5.393259111362799,-0.5636119092887002
OG Anunoby,anunoog01,2021,2982,1433,-0.1376148028355624,1.983459363011347,1.845844560175784,1.447381871542943,2.786792965137823,4.234174836680766,0.1826123945883927,2.283140279872985,2.465752674461378,3.821526409939356,3.821526409939356,0.0,0.3710207606475417,2.469563311434308,2.840584072081849,0.217215606401348
Ryan Arcidiacono,arcidry01,2021,930,450,0.4654168498524451,-0.0771864871819433,0.3882303626705018,-2.343043714518741,2.649239293630557,0.3061955791118161,-0.0650815029952672,0.4854773890740417,0.4203958860787745,0.7209102453569359,0.7209102453569359,0.0,-0.0913717468307565,0.1875179730698902,0.0961462262391337,-0.9684277405119002
